00839	129
00840	128
00841	128
00842	129
00843	129
00844	129
00845	128
00846	128
00847	128
00848	128
00849	129
00850	129
00851	129
00852	129
00853	128
00854	128
00855	128
00856	127
00857	127
00858	128
00859	128
00860	129
00861	128
00862	128
00863	128
00864	129
00865	128
00866	128
00867	128
00868	128
00869	129
00870	130
00871	130
00872	129
00873	129
00874	129
00875	129
00876	129
00877	129
00878	128
00879	129
00880	130
00881	130
00882	129
00883	129
00884	128
00885	128
00886	128
00887	128
00888	128
00889	128
00890	128
00891	129
00892	129
00893	129
00894	128
00895	127
00896	128
00897	128
00898	128
00899	127
00900	127
00901	128
00902	129
00903	128
00904	128
00905	128
00906	128
00907	129
00908	128
00909	128
00910	127
00911	127
00912	127
00913	128
00914	128
00915	128
00916	127
00917	127
00918	128
00919	128
00920	128
00921	127
00922	127
00923	127
00924	128
00925	128
00926	128
00927	127
00928	128
00929	128
00930	128
00931	127
00932	127
00933	127
00934	127
00935	127
00936	128
00937	127
00938	127
00939	127
00940	127
00941	127
00942	127
00943	127
00944	127
00945	128
00946	127
00947	127
00948	127
00949	127
00950	127
00951	127
00952	127
00953	127
00954	126
00955	127
00956	127
00957	128
00958	127
00959	127
00960	127
00961	128
00962	128
00963	128
00964	127
00965	127
00966	128
00967	128
00968	128
00969	128
00970	127
00971	128
00972	128
00973	128
00974	128
00975	127
00976	127
00977	127
00978	128
00979	128
00980	128
00981	128
00982	128
00983	129
00984	129
00985	128
00986	128
00987	128
00988	129
00989	129
00990	129
00991	128
00992	128
00993	128
00994	129
00995	129
00996	128
00997	128
00998	128
00999	129
01000	129
01001	128
01002	128
01003	129
01004	129
01005	129
01006	129
01007	129
01008	128
01009	128
01010	129
01011	129
01012	129
01013	128
01014	128
01015	129
01016	129
01017	129
01018	128
01019	128
01020	129
01021	129
01022	129
01023	129
01024	129
01025	129
01026	130
01027	129
01028	129
01029	129
01030	128
01031	129
01032	129
01033	129
01034	128
01035	128
01036	128
01037	129
01038	129
01039	129
01040	128
01041	128
01042	128
01043	129
01044	128
01045	128
01046	128
01047	128
01048	128
01049	128
01050	128
01051	128
01052	128
01053	128
01054	128
01055	128
01056	127
01057	127
01058	128
01059	128
01060	128
01061	127
01062	127
01063	127
01064	128
01065	128
01066	128
01067	127
01068	127
01069	127
01070	128
01071	128
01072	128
01073	127
01074	127
01075	128
01076	128
01077	128
01078	127
01079	127
01080	128
01081	128
01082	127
01083	127
01084	127
01085	127
01086	127
01087	127
01088	127
01089	127
01090	127
01091	128
01092	128
01093	127
01094	127
01095	126
01096	127
01097	127
01098	127
01099	127
01100	126
01101	126
01102	127
01103	127
01104	127
01105	127
01106	127
01107	128
01108	128
01109	128
01110	127
01111	128
01112	128
01113	128
01114	128
01115	127
01116	127
01117	128
01118	128
01119	128
01120	128
01121	127
01122	127
01123	128
01124	128
01125	128
01126	128
01127	128
01128	128
01129	129
01130	129
01131	128
01132	128
01133	128
01134	129
01135	129
01136	129
01137	128
01138	128
01139	128
01140	129
01141	129
01142	128
01143	128
01144	128
01145	129
01146	129
01147	129
01148	128
01149	128
01150	129
01151	129
01152	129
01153	128
01154	128
01155	129
01156	129
01157	129
01158	129
01159	128
01160	128
01161	129
01162	129
01163	129
01164	129
01165	129
01166	129
01167	130
01168	129
01169	129
01170	129
01171	129
01172	129
01173	129
01174	129
01175	129
01176	129
01177	129
01178	129
01179	129
01180	129
01181	128
01182	128
01183	129
01184	129
01185	129
01186	128
01187	128
01188	129
01189	129
01190	128
01191	128
01192	128
01193	128
01194	128
01195	129
01196	128
01197	127
01198	128
01199	128
01200	128
01201	128
01202	127
01203	127
01204	127
01205	127
01206	128
01207	127
01208	127
01209	127
01210	128
01211	128
01212	128
01213	127
01214	127
01215	128
01216	128
01217	128
01218	127
01219	127
01220	127
01221	128
01222	128
01223	127
01224	127
01225	127
01226	127
01227	128
01228	128
01229	127
01230	127
01231	127
01232	127
01233	127
01234	127
01235	126
01236	126
01237	127
01238	127
01239	127
01240	127
01241	127
01242	128
01243	127
01244	127
01245	126
01246	126
01247	126
01248	127
01249	127
01250	127
01251	127
01252	127
01253	128
01254	128
01255	127
01256	126
01257	127
01258	127
01259	128
01260	128
01261	128
01262	127
01263	127
01264	128
01265	128
01266	128
01267	127
01268	127
01269	128
01270	128
01271	128
01272	128
01273	127
01274	128
01275	128
01276	128
01277	128
01278	128
01279	128
01280	128
01281	128
01282	128
01283	128
01284	128
01285	128
01286	129
01287	129
01288	128
01289	128
01290	128
01291	129
01292	129
01293	128
01294	128
01295	128
01296	129
01297	128
01298	128
01299	128
01300	128
01301	128
01302	129
01303	129
01304	128
01305	128
01306	128
01307	129
01308	129
01309	129
01310	128
01311	129
01312	129
01313	129
01314	129
01315	129
01316	128
01317	128
01318	129
01319	129
01320	129
01321	128
01322	129
01323	130
01324	129
01325	129
01326	129
01327	128
01328	128
01329	129
01330	129
01331	129
01332	128
01333	128
01334	129
01335	129
01336	128
01337	128
01338	128
01339	128
01340	128
01341	128
01342	128
01343	128
01344	128
01345	128
01346	128
01347	128
01348	128
01349	128
01350	128
01351	128
01352	128
01353	128
01354	127
01355	128
01356	128
01357	128
01358	127
01359	127
01360	127
01361	128
01362	128
01363	128
01364	127
01365	127
01366	128
01367	128
01368	128
01369	127
01370	127
01371	127
01372	128
01373	128
01374	127
01375	127
01376	127
01377	127
01378	128
01379	127
01380	127
01381	126
01382	127
01383	127
01384	127
01385	127
01386	127
01387	126
01388	127
01389	127
01390	127
01391	127
01392	127
01393	127
01394	127
01395	127
01396	127
01397	126
01398	126
01399	127
01400	127
01401	127
01402	127
01403	127
01404	127
01405	127
01406	128
01407	127
01408	127
01409	127
01410	128
01411	128
01412	128
01413	127
01414	128
01415	128
01416	128
01417	128
01418	128
01419	128
01420	128
01421	128
01422	128
01423	128
01424	127
01425	128
01426	129
01427	129
01428	128
01429	127
01430	128
01431	129
01432	129
01433	128
01434	128
01435	128
01436	128
01437	128
01438	129
01439	128
01440	128
01441	128
01442	128
01443	129
01444	129
01445	128
01446	128
01447	128
01448	129
01449	128
01450	128
01451	128
01452	128
01453	129
01454	129
01455	129
01456	128
01457	129
01458	129
01459	129
01460	129
01461	129
01462	128
01463	129
01464	129
01465	129
01466	129
01467	128
01468	129
01469	129
01470	130
01471	129
01472	129
01473	128
01474	129
01475	129
01476	129
01477	128
01478	128
01479	128
01480	129
01481	129
01482	129
01483	128
01484	128
01485	128
01486	128
01487	128
01488	128
01489	127
01490	128
01491	129
01492	128
01493	128
01494	128
01495	128
01496	128
01497	128
01498	128
01499	127
01500	127
01501	127
01502	128
01503	128
01504	128
01505	127
01506	127
01507	128
01508	128
01509	128
01510	127
01511	127
01512	128
01513	128
01514	128
01515	127
01516	127
01517	128
01518	128
01519	128
01520	127
01521	127
01522	127
01523	128
01524	128
01525	127
01526	127
01527	127
01528	128
01529	128
01530	127
01531	127
01532	127
01533	127
01534	127
01535	127
01536	127
01537	126
01538	126
01539	127
01540	127
01541	127
01542	127
01543	126
01544	127
01545	127
01546	127
01547	127
01548	126
01549	127
01550	127
01551	127
01552	127
01553	127
01554	127
01555	128
01556	128
01557	128
01558	128
01559	128
01560	127
01561	128
01562	128
01563	128
01564	127
01565	127
01566	128
01567	128
01568	129
01569	128
01570	128
01571	129
01572	129
01573	128
01574	128
01575	127
01576	127
01577	128
01578	128
01579	128
01580	128
01581	128
01582	130
01583	129
01584	128
01585	128
01586	128
01587	129
01588	129
01589	128
01590	127
01591	128
01592	129
01593	130
01594	130
01595	130
01596	129
01597	128
01598	128
01599	128
01600	127
01601	127
01602	128
01603	129
01604	130
01605	129
01606	129
01607	129
01608	129
01609	129
01610	129
01611	129
01612	128
01613	127
01614	128
01615	130
01616	130
01617	130
01618	129
01619	129
01620	130
01621	129
01622	129
01623	127
01624	127
01625	128
01626	129
01627	129
01628	129
01629	129
01630	129
01631	130
01632	129
01633	128
01634	127
01635	128
01636	129
01637	129
01638	128
01639	127
01640	128
01641	129
01642	129
01643	128
01644	128
01645	128
01646	128
01647	128
01648	128
01649	128
01650	127
01651	126
01652	126
01653	128
01654	128
01655	128
01656	127
01657	128
01658	129
01659	128
01660	127
01661	126
01662	127
01663	128
01664	127
01665	127
01666	127
01667	128
01668	128
01669	128
01670	128
01671	128
01672	127
01673	126
01674	127
01675	128
01676	128
01677	127
01678	127
01679	127
01680	128
01681	128
01682	127
01683	126
01684	127
01685	127
01686	127
01687	127
01688	126
01689	126
01690	127
01691	127
01692	127
01693	127
01694	127
01695	127
01696	127
01697	127
01698	127
01699	126
01700	127
01701	127
01702	127
01703	127
01704	127
01705	127
01706	128
01707	128
01708	128
01709	128
01710	128
01711	127
01712	128
01713	128
01714	128
01715	127
01716	127
01717	128
01718	129
01719	128
01720	128
01721	127
01722	128
01723	128
01724	128
01725	128
01726	128
01727	128
01728	129
01729	129
01730	129
01731	128
01732	128
01733	128
01734	128
01735	128
01736	128
01737	128
01738	128
01739	129
01740	129
01741	129
01742	128
01743	128
01744	129
01745	129
01746	129
01747	128
01748	127
01749	128
01750	129
01751	129
01752	128
01753	128
01754	129
01755	130
01756	129
01757	128
01758	128
01759	129
01760	129
01761	129
01762	129
01763	129
01764	129
01765	129
01766	129
01767	129
01768	129
01769	129
01770	129
01771	130
01772	129
01773	129
01774	128
01775	128
01776	128
01777	129
01778	129
01779	129
01780	128
01781	128
01782	128
01783	128
01784	128
01785	127
01786	127
01787	128
01788	128
01789	128
01790	128
01791	128
01792	128
01793	128
01794	128
01795	127
01796	127
01797	127
01798	128
01799	128
01800	127
01801	128
01802	128
01803	128
01804	127
01805	127
01806	127
01807	127
01808	127
01809	128
01810	128
01811	128
01812	127
01813	127
01814	128
01815	128
01816	128
01817	127
01818	127
01819	127
01820	128
01821	127
01822	127
01823	127
01824	127
01825	127
01826	127
01827	127
01828	127
01829	127
01830	127
01831	127
01832	127
01833	127
01834	127
01835	126
01836	127
01837	127
01838	127
01839	126
01840	126
01841	127
01842	128
01843	127
01844	126
01845	126
01846	127
01847	127
01848	127
01849	127
01850	127
01851	127
01852	128
01853	128
01854	128
01855	128
01856	128
01857	128
01858	128
01859	128
01860	128
01861	127
01862	127
01863	128
01864	128
01865	128
01866	128
01867	127
01868	128
01869	128
01870	129
01871	128
01872	128
01873	128
01874	129
01875	129
01876	128
01877	128
01878	128
01879	129
01880	129
01881	128
01882	128
01883	128
01884	128
01885	128
01886	128
01887	128
01888	127
01889	128
01890	129
01891	129
01892	129
01893	128
01894	128
01895	128
01896	129
01897	129
01898	128
01899	128
01900	129
01901	129
01902	129
01903	129
01904	129
01905	129
01906	130
01907	130
01908	129
01909	129
01910	129
01911	129
01912	129
01913	129
01914	129
01915	129
01916	129
01917	129
01918	129
01919	129
01920	128
01921	128
01922	129
01923	129
01924	129
01925	128
01926	128
01927	129
01928	129
01929	128
01930	128
01931	128
01932	128
01933	128
01934	128
01935	129
01936	128
01937	128
01938	128
01939	128
01940	129
01941	128
01942	127
01943	127
01944	128
01945	128
01946	128
01947	127
01948	127
01949	128
01950	128
01951	128
01952	128
01953	127
01954	127
01955	128
01956	128
01957	128
01958	127
01959	127
01960	128
01961	128
01962	128
01963	127
01964	127
01965	127
01966	128
01967	128
01968	127
01969	127
01970	127
01971	128
01972	128
01973	128
01974	127
01975	127
01976	127
01977	127
01978	127
01979	127
01980	127
01981	127
01982	127
01983	127
01984	127
01985	126
01986	127
01987	127
01988	127
01989	127
01990	127
01991	126
01992	127
01993	127
01994	128
01995	127
01996	126
01997	127
01998	127
01999	128
02000	127
02001	127
02002	127
02003	128
02004	128
02005	128
02006	128
02007	128
02008	128
02009	128
02010	128
02011	128
02012	127
02013	127
02014	128
02015	128
02016	128
02017	128
02018	127
02019	128
02020	129
02021	128
02022	128
02023	127
02024	128
02025	128
02026	129
02027	128
02028	128
02029	128
02030	129
02031	129
02032	128
02033	128
02034	128
02035	128
02036	129
02037	129
02038	129
02039	128
02040	128
02041	129
02042	129
02043	129
02044	128
02045	128
02046	128
02047	129
02048	129
02049	128
02050	128
02051	128
02052	129
02053	129
02054	129
02055	129
02056	129
02057	129
02058	130
02059	129
02060	129
02061	128
02062	129
02063	129
02064	129
02065	129
02066	128
02067	129
02068	129
02069	129
02070	129
02071	129
02072	128
02073	129
02074	129
02075	129
02076	129
02077	128
02078	128
02079	129
02080	129
02081	128
02082	128
02083	128
02084	128
02085	128
02086	128
02087	128
02088	128
02089	128
02090	128
02091	128
02092	128
02093	127
02094	127
02095	128
02096	128
02097	128
02098	127
02099	127
02100	127
02101	128
02102	128
02103	128
02104	127
02105	127
02106	128
02107	128
02108	128
02109	127
02110	127
02111	128
02112	128
02113	128
02114	128
02115	127
02116	127
02117	128
02118	128
02119	127
02120	127
02121	127
02122	128
02123	127
02124	127
02125	127
02126	126
02127	127
02128	127
02129	127
02130	127
02131	127
02132	127
02133	127
02134	127
02135	127
02136	127
02137	126
02138	127
02139	127
02140	127
02141	127
02142	127
02143	127
02144	127
02145	127
02146	127
02147	127
02148	127
02149	128
02150	128
02151	128
02152	127
02153	127
02154	128
02155	128
02156	128
02157	128
02158	127
02159	127
02160	128
02161	128
02162	128
02163	127
02164	127
02165	128
02166	128
02167	128
02168	128
02169	128
02170	128
02171	128
02172	129
02173	128
02174	128
02175	128
02176	129
02177	129
02178	128
02179	128
02180	128
02181	128
02182	129
02183	128
02184	128
02185	128
02186	128
02187	128
02188	129
02189	129
02190	128
02191	128
02192	129
02193	129
02194	129
02195	128
02196	128
02197	128
02198	129
02199	129
02200	129
02201	128
02202	128
02203	129
02204	129
02205	129
02206	129
02207	129
02208	129
02209	129
02210	129
02211	129
02212	129
02213	129
02214	129
02215	129
02216	129
02217	128
02218	128
02219	129
02220	129
02221	129
02222	128
02223	128
02224	128
02225	129
02226	129
02227	128
02228	128
02229	128
02230	128
02231	128
02232	128
02233	128
02234	127
02235	128
02236	128
02237	128
02238	128
02239	127
02240	127
02241	128
02242	128
02243	128
02244	127
02245	127
02246	128
02247	128
02248	128
02249	128
02250	127
02251	127
02252	128
02253	128
02254	127
02255	127
02256	127
02257	128
02258	128
02259	128
02260	127
02261	127
02262	127
02263	128
02264	128
02265	127
02266	127
02267	127
02268	127
02269	127
02270	127
02271	127
02272	127
02273	127
02274	128
02275	127
02276	127
02277	126
02278	127
02279	127
02280	127
02281	127
02282	126
02283	127
02284	127
02285	127
02286	127
02287	127
02288	126
02289	127
02290	127
02291	127
02292	127
02293	126
02294	127
02295	128
02296	128
02297	127
02298	127
02299	127
02300	128
02301	128
02302	128
02303	127
02304	127
02305	128
02306	128
02307	128
02308	128
02309	127
02310	128
02311	128
02312	128
02313	128
02314	128
02315	128
02316	128
02317	128
02318	128
02319	128
02320	128
02321	128
02322	129
02323	128
02324	128
02325	128
02326	128
02327	129
02328	128
02329	129
02330	128
02331	128
02332	128
02333	129
02334	129
02335	129
02336	128
02337	128
02338	129
02339	129
02340	128
02341	128
02342	128
02343	129
02344	129
02345	129
02346	129
02347	128
02348	128
02349	129
02350	129
02351	129
02352	128
02353	128
02354	129
02355	129
02356	129
02357	129
02358	129
02359	129
02360	129
02361	129
02362	129
02363	129
02364	129
02365	129
02366	129
02367	129
02368	128
02369	128
02370	129
02371	129
02372	129
02373	128
02374	128
02375	128
02376	129
02377	128
02378	128
02379	128
02380	128
02381	128
02382	129
02383	128
02384	128
02385	128
02386	128
02387	128
02388	128
02389	128
02390	127
02391	128
02392	128
02393	128
02394	128
02395	127
02396	127
02397	128
02398	128
02399	128
02400	127
02401	127
02402	127
02403	128
02404	128
02405	128
02406	127
02407	127
02408	128
02409	128
02410	128
02411	127
02412	127
02413	127
02414	128
02415	128
02416	127
02417	127
02418	127
02419	128
02420	127
02421	127
02422	127
02423	127
02424	127
02425	127
02426	127
02427	127
02428	126
02429	126
02430	127
02431	127
02432	127
02433	127
02434	127
02435	127
02436	127
02437	127
02438	127
02439	127
02440	127
02441	127
02442	127
02443	127
02444	127
02445	127
02446	128
02447	128
02448	128
02449	128
02450	127
02451	128
02452	128
02453	128
02454	128
02455	127
02456	128
02457	128
02458	128
02459	128
02460	127
02461	128
02462	128
02463	128
02464	128
02465	128
02466	128
02467	128
02468	129
02469	129
02470	128
02471	128
02472	128
02473	129
02474	129
02475	129
02476	128
02477	128
02478	129
02479	129
02480	129
02481	128
02482	128
02483	128
02484	129
02485	129
02486	129
02487	128
02488	128
02489	129
02490	129
02491	129
02492	128
02493	128
02494	129
02495	129
02496	129
02497	129
02498	128
02499	129
02500	129
02501	129
02502	129
02503	129
02504	129
02505	129
02506	129
02507	129
02508	129
02509	128
02510	129
02511	130
02512	129
02513	129
02514	129
02515	129
02516	129
02517	129
02518	129
02519	128
02520	128
02521	128
02522	129
02523	129
02524	129
02525	128
02526	128
02527	129
02528	129
02529	128
02530	128
02531	128
02532	128
02533	128
02534	129
02535	128
02536	127
02537	128
02538	128
02539	128
02540	128
02541	127
02542	127
02543	128
02544	128
02545	128
02546	128
02547	127
02548	128
02549	128
02550	128
02551	128
02552	127
02553	127
02554	128
02555	128
02556	128
02557	127
02558	127
02559	128
02560	128
02561	128
02562	127
02563	127
02564	127
02565	128
02566	128
02567	127
02568	127
02569	127
02570	128
02571	128
02572	127
02573	127
02574	126
02575	127
02576	127
02577	127
02578	127
02579	127
02580	127
02581	127
02582	127
02583	127
02584	126
02585	126
02586	127
02587	127
02588	127
02589	127
02590	127
02591	127
02592	128
02593	128
02594	127
02595	127
02596	127
02597	128
02598	128
02599	128
02600	128
02601	127
02602	127
02603	128
02604	128
02605	128
02606	127
02607	127
02608	128
02609	128
02610	128
02611	128
02612	128
02613	128
02614	128
02615	128
02616	128
02617	128
02618	128
02619	129
02620	129
02621	128
02622	128
02623	128
02624	128
02625	129
02626	129
02627	128
02628	128
02629	128
02630	129
02631	129
02632	128
02633	128
02634	128
02635	129
02636	129
02637	128
02638	128
02639	128
02640	128
02641	129
02642	129
02643	129
02644	128
02645	128
02646	129
02647	129
02648	129
02649	128
02650	128
02651	129
02652	129
02653	129
02654	129
02655	129
02656	129
02657	129
02658	129
02659	129
02660	129
02661	128
02662	129
02663	129
02664	129
02665	128
02666	128
02667	128
02668	129
02669	129
02670	128
02671	128
02672	128
02673	128
02674	129
02675	128
02676	128
02677	128
02678	128
02679	128
02680	128
02681	128
02682	127
02683	127
02684	128
02685	128
02686	128
02687	127
02688	127
02689	128
02690	128
02691	128
02692	127
02693	127
02694	127
02695	128
02696	127
02697	127
02698	127
02699	127
02700	128
02701	128
02702	128
02703	127
02704	127
02705	128
02706	128
02707	128
02708	127
02709	127
02710	127
02711	128
02712	127
02713	127
02714	127
02715	127
02716	127
02717	127
02718	127
02719	127
02720	126
02721	127
02722	127
02723	127
02724	127
02725	127
02726	127
02727	127
02728	127
02729	127
02730	126
02731	126
02732	126
02733	126
02734	126
02735	126
02736	126
02737	126
02738	127
02739	127
02740	128
02741	127
02742	128
02743	129
02744	129
02745	129
02746	128
02747	128
02748	128
02749	129
02750	128
02751	128
02752	127
02753	127
02754	127
02755	127
02756	127
02757	126
02758	126
02759	127
02760	127
02761	127
02762	127
02763	127
02764	128
02765	129
02766	129
02767	129
02768	129
02769	129
02770	130
02771	130
02772	129
02773	129
02774	129
02775	129
02776	129
02777	129
02778	128
02779	128
02780	128
02781	128
02782	128
02783	128
02784	127
02785	128
02786	128
02787	129
02788	129
02789	128
02790	128
02791	129
02792	130
02793	129
02794	129
02795	129
02796	129
02797	130
02798	129
02799	129
